DATE_TIME,PLANT_ID,SOURCE_KEY,DC_POWER,AC_POWER,DAILY_YIELD,TOTAL_YIELD
2020-08-01 17:30:00,4135001,SYNTHETIC_INVERTER,185.2667121898946,168.42428380899509,9275.235639301609,9275.235639301609
2020-08-01 17:45:00,4135001,SYNTHETIC_INVERTER,74.78374354650015,67.98522140590921,9292.231944653087,9292.231944653086
2020-08-01 18:00:00,4135001,SYNTHETIC_INVERTER,24.224100019867315,22.021909108970284,9297.73742193033,9297.737421930327
2020-08-01 18:15:00,4135001,SYNTHETIC_INVERTER,27.444890117370974,24.949900106700884,9303.974896957005,9303.974896957003
2020-08-01 18:30:00,4135001,SYNTHETIC_INVERTER,14.150082726247438,12.863711569315852,9307.190824849335,9307.190824849331
2020-08-01 18:45:00,4135001,SYNTHETIC_INVERTER,26.793652726380607,24.357866114891458,9313.280291378056,9313.280291378054
2020-08-01 19:00:00,4135001,SYNTHETIC_INVERTER,0.0,0.0,9313.280291378056,9313.280291378054
2020-08-01 19:15:00,4135001,SYNTHETIC_INVERTER,26.656857410143193,24.23350673649381,9319.33866806218,9319.338668062177
2020-08-01 19:30:00,4135001,SYNTHETIC_INVERTER,19.47449979115063,17.704090719227846,9323.764690741988,9323.764690741984
2020-08-01 19:45:00,4135001,SYNTHETIC_INVERTER,32.22488139521041,29.295346722918552,9331.088527422717,9331.088527422713
2020-08-01 20:00:00,4135001,SYNTHETIC_INVERTER,20.14621874753456,18.31474431594051,9335.667213501702,9335.667213501698
2020-08-01 20:15:00,4135001,SYNTHETIC_INVERTER,45.757450697810654,41.597682452555134,9346.06663411484,9346.066634114837
2020-08-01 20:30:00,4135001,SYNTHETIC_INVERTER,48.07222013240143,43.70201830218312,9356.992138690386,9356.992138690382
2020-08-01 20:45:00,4135001,SYNTHETIC_INVERTER,50.77997183442368,46.163610758566975,9368.533041380027,9368.533041380024
2020-08-01 21:00:00,4135001,SYNTHETIC_INVERTER,47.90071534027835,43.5461048547985,9379.419567593728,9379.419567593723
2020-08-01 21:15:00,4135001,SYNTHETIC_INVERTER,30.614816253371377,27.831651139428523,9386.377480378585,9386.37748037858
2020-08-01 21:30:00,4135001,SYNTHETIC_INVERTER,21.288195927683788,19.352905388803443,9391.215706725785,9391.215706725781
2020-08-01 21:45:00,4135001,SYNTHETIC_INVERTER,26.389727474464525,23.990661340422292,9397.21337206089,9397.213372060887
2020-08-01 22:00:00,4135001,SYNTHETIC_INVERTER,59.144913225948194,53.76810293268017,9410.655397794062,9410.655397794057
2020-08-01 22:15:00,4135001,SYNTHETIC_INVERTER,68.48817098646605,62.26197362406003,9426.220891200077,9426.220891200071
2020-08-01 22:30:00,4135001,SYNTHETIC_INVERTER,61.38019646252247,55.80017860229315,9440.17093585065,9440.170935850645
2020-08-01 22:45:00,4135001,SYNTHETIC_INVERTER,45.643892055314105,41.49444732301282,9450.544547681402,9450.544547681398
2020-08-01 23:00:00,4135001,SYNTHETIC_INVERTER,77.7826542735759,70.71150388506899,9468.22242365267,9468.222423652665
2020-08-01 23:15:00,4135001,SYNTHETIC_INVERTER,63.43487467462552,57.668067886023195,9482.639440624176,9482.63944062417
2020-08-01 23:30:00,4135001,SYNTHETIC_INVERTER,64.98994318469546,59.08176653154133,9497.409882257061,9497.409882257056
2020-08-01 23:45:00,4135001,SYNTHETIC_INVERTER,74.05578682624035,67.3234425693094,9514.240742899388,9514.240742899383
2020-08-02 00:00:00,4135001,SYNTHETIC_INVERTER,69.09250774974981,62.81137068159074,15.702842670397684,9529.943585569781
2020-08-02 00:15:00,4135001,SYNTHETIC_INVERTER,70.80805511265794,64.37095919332539,31.79558246872903,9546.036325368112
2020-08-02 00:30:00,4135001,SYNTHETIC_INVERTER,76.43757346933067,69.48870315393697,49.16775825721328,9563.408501156597
2020-08-02 00:45:00,4135001,SYNTHETIC_INVERTER,57.48007165262702,52.254610593297286,62.2314109055376,9576.472153804922
2020-08-02 01:00:00,4135001,SYNTHETIC_INVERTER,55.42125753260221,50.38296139327473,74.82715125385629,9589.06789415324
2020-08-02 01:15:00,4135001,SYNTHETIC_INVERTER,80.55124671609168,73.22840610553789,93.13425278024076,9607.374995679625
2020-08-02 01:30:00,4135001,SYNTHETIC_INVERTER,72.2554137691531,65.68673979013917,109.55593772777554,9623.79668062716
2020-08-02 01:45:00,4135001,SYNTHETIC_INVERTER,72.20817785398307,65.64379804907551,125.96688724004443,9640.207630139428
2020-08-02 02:00:00,4135001,SYNTHETIC_INVERTER,75.55716512045491,68.68833192768628,143.138970221966,9657.37971312135
2020-08-02 02:15:00,4135001,SYNTHETIC_INVERTER,59.19829259479073,53.81662963162793,156.59312762987298,9670.833870529257
2020-08-02 02:30:00,4135001,SYNTHETIC_INVERTER,71.23879698933547,64.76254271757769,172.78376330926739,9687.024506208652
2020-08-02 02:45:00,4135001,SYNTHETIC_INVERTER,54.74848170094146,49.77134700085587,185.22660005948137,9699.467342958866
2020-08-02 03:00:00,4135001,SYNTHETIC_INVERTER,64.02255078355488,58.202318894140795,199.77717978301655,9714.0179226824
2020-08-02 03:15:00,4135001,SYNTHETIC_INVERTER,76.07135310655333,69.15577555141212,217.0661236708696,9731.306866570254
2020-08-02 03:30:00,4135001,SYNTHETIC_INVERTER,75.45843545410816,68.59857768555287,234.2157680922578,9748.456510991642
2020-08-02 03:45:00,4135001,SYNTHETIC_INVERTER,70.85519084962937,64.41380986329942,250.31922055808266,9764.559963457466
2020-08-02 04:00:00,4135001,SYNTHETIC_INVERTER,81.1293697528435,73.753972502585,268.7577136837289,9782.998456583113
2020-08-02 04:15:00,4135001,SYNTHETIC_INVERTER,56.87657416564721,51.70597651422474,281.6842078122851,9795.92495071167
2020-08-02 04:30:00,4135001,SYNTHETIC_INVERTER,78.07443256544755,70.97675687767959,299.428397031705,9813.66913993109
2020-08-02 04:45:00,4135001,SYNTHETIC_INVERTER,75.51980705421231,68.65437004928391,316.591989544026,9830.83273244341
2020-08-02 05:00:00,4135001,SYNTHETIC_INVERTER,65.7702238490802,59.7911125900729,331.53976769154417,9845.780510590928
2020-08-02 05:15:00,4135001,SYNTHETIC_INVERTER,50.55345004752658,45.9576818613878,343.02918815689117,9857.269931056275
2020-08-02 05:30:00,4135001,SYNTHETIC_INVERTER,47.25635214053376,42.96032012775796,353.76926818883067,9868.010011088214
2020-08-02 05:45:00,4135001,SYNTHETIC_INVERTER,70.38683921963867,63.98803565421697,369.7662771023849,9884.007020001769
2020-08-02 06:00:00,4135001,SYNTHETIC_INVERTER,53.966993440005766,49.06090312727797,382.0315028842044,9896.272245783588
2020-08-02 06:15:00,4135001,SYNTHETIC_INVERTER,148.45846968595504,134.96224516905002,415.77206417646687,9930.012807075851
2020-08-02 06:30:00,4135001,SYNTHETIC_INVERTER,237.61386266571702,216.0126024233791,469.77521478231165,9984.015957681695
2020-08-02 06:45:00,4135001,SYNTHETIC_INVERTER,325.76290992581795,296.14809993256176,543.8122397654521,10058.052982664836
2020-08-02 07:00:00,4135001,SYNTHETIC_INVERTER,355.8478274680832,323.4980249709847,624.6867460081983,10138.927488907582
2020-08-02 07:15:00,4135001,SYNTHETIC_INVERTER,476.88741263784436,433.5340114889494,733.0702488804357,10247.31099177982
2020-08-02 07:30:00,4135001,SYNTHETIC_INVERTER,521.2296624270826,473.84514766098414,851.5315357956816,10365.772278695065
2020-08-02 07:45:00,4135001,SYNTHETIC_INVERTER,566.8394199586434,515.3085635987667,980.3586766953733,10494.599419594757
2020-08-02 08:00:00,4135001,SYNTHETIC_INVERTER,661.4610571927091,601.3282338115537,1130.6907351482619,10644.931478047645
2020-08-02 08:15:00,4135001,SYNTHETIC_INVERTER,769.1031015581095,699.1846377800995,1305.4868945932867,10819.72763749267
2020-08-02 08:30:00,4135001,SYNTHETIC_INVERTER,803.8072456852551,730.7338597138682,1488.1703595217537,11002.411102421136
2020-08-02 08:45:00,4135001,SYNTHETIC_INVERTER,881.8548081867482,801.6861892606801,1688.5919068369237,11202.832649736307
2020-08-02 09:00:00,4135001,SYNTHETIC_INVERTER,955.9889260582314,869.0808418711194,1905.8621173047036,11420.102860204086
2020-08-02 09:15:00,4135001,SYNTHETIC_INVERTER,1003.6894667128773,912.4449697389794,2133.9733597394484,11648.21410263883
2020-08-02 09:30:00,4135001,SYNTHETIC_INVERTER,993.1163265114623,902.8330241013292,2359.681615764781,11873.922358664164
2020-08-02 09:45:00,4135001,SYNTHETIC_INVERTER,1054.6025843619907,958.7296221472642,2599.364021301597,12113.60476420098
2020-08-02 10:00:00,4135001,SYNTHETIC_INVERTER,1127.004489268287,1024.5495356984427,2855.5014052262077,12369.74214812559
2020-08-02 10:15:00,4135001,SYNTHETIC_INVERTER,1144.8434222160374,1040.7667474691248,3115.6930920934888,12629.933834992871
2020-08-02 10:30:00,4135001,SYNTHETIC_INVERTER,1169.0502455240974,1062.772950476452,3381.3863297126018,12895.627072611984
2020-08-02 10:45:00,4135001,SYNTHETIC_INVERTER,1196.8420951355681,1088.0382683050618,3653.395896788867,13167.63663968825
2020-08-02 11:00:00,4135001,SYNTHETIC_INVERTER,1269.2758093932755,1153.887099448432,3941.8676716509754,13456.108414550357
2020-08-02 11:15:00,4135001,SYNTHETIC_INVERTER,1272.2064184210894,1156.5512894737176,4231.005494019404,13745.246236918787
2020-08-02 11:30:00,4135001,SYNTHETIC_INVERTER,1208.0591772577475,1098.2356156888613,4505.56439794162,14019.805140841003
2020-08-02 11:45:00,4135001,SYNTHETIC_INVERTER,1254.5557156785621,1140.50519607142,4790.690696959475,14304.931439858858
2020-08-02 12:00:00,4135001,SYNTHETIC_INVERTER,1314.5071557087813,1195.0065051898011,5089.442323256925,14603.683066156307
2020-08-02 12:15:00,4135001,SYNTHETIC_INVERTER,1273.9356052962119,1158.1232775420108,5378.973142642428,14893.21388554181
2020-08-02 12:30:00,4135001,SYNTHETIC_INVERTER,1250.0673898299299,1136.4248998453907,5663.079367603776,15177.320110503159
2020-08-02 12:45:00,4135001,SYNTHETIC_INVERTER,1183.670776562354,1076.0643423294125,5932.095453186129,15446.33619608551
2020-08-02 13:00:00,4135001,SYNTHETIC_INVERTER,1238.4020081514725,1125.8200074104295,6213.550455038736,15727.791197938119
2020-08-02 13:15:00,4135001,SYNTHETIC_INVERTER,1222.6144730912356,1111.4677028102142,6491.41738074129,16005.658123640673
2020-08-02 13:30:00,4135001,SYNTHETIC_INVERTER,1162.0090226240627,1056.3718387491479,6755.5103404285765,16269.75108332796
2020-08-02 13:45:00,4135001,SYNTHETIC_INVERTER,1108.0032828472317,1007.2757116793015,7007.3292683484015,16521.570011247786
2020-08-02 14:00:00,4135001,SYNTHETIC_INVERTER,1083.2182323853754,984.7438476230685,7253.515230254169,16767.755973153555
2020-08-02 14:15:00,4135001,SYNTHETIC_INVERTER,1010.9981545428778,919.0892314026162,7483.287538104823,16997.528281004208
2020-08-02 14:30:00,4135001,SYNTHETIC_INVERTER,1031.4482200844568,937.6802000767789,7717.707588124018,17231.948331023403
2020-08-02 14:45:00,4135001,SYNTHETIC_INVERTER,961.5377983237204,874.1252712033821,7936.2389059248635,17450.47964882425
2020-08-02 15:00:00,4135001,SYNTHETIC_INVERTER,900.9884418353861,819.0804016685328,8141.009006341997,17655.249749241382
2020-08-02 15:15:00,4135001,SYNTHETIC_INVERTER,805.1909855077057,731.9918050070052,8324.006957593749,17838.247700493135
2020-08-02 15:30:00,4135001,SYNTHETIC_INVERTER,739.124219264669,671.9311084224263,8491.989734699355,18006.230477598743
2020-08-02 15:45:00,4135001,SYNTHETIC_INVERTER,710.4544810431893,645.8677100392629,8653.45666220917,18167.69740510856
2020-08-02 16:00:00,4135001,SYNTHETIC_INVERTER,603.7217995504849,548.8379995913499,8790.666162107007,18304.9069050064
2020-08-02 16:15:00,4135001,SYNTHETIC_INVERTER,571.2799305011521,519.3453913646837,8920.502509948179,18434.74325284757
2020-08-02 16:30:00,4135001,SYNTHETIC_INVERTER,480.12368876414587,436.47608069467805,9029.621530121847,18543.862273021237
2020-08-02 16:45:00,4135001,SYNTHETIC_INVERTER,390.5005176367103,355.0004705788275,9118.371647766555,18632.612390665945
2020-08-02 17:00:00,4135001,SYNTHETIC_INVERTER,317.7263392220993,288.8421265655448,9190.58217940794,18704.822922307332
2020-08-02 17:15:00,4135001,SYNTHETIC_INVERTER,271.69449266534417,246.99499333213103,9252.330927740973,18766.571670640365
2020-08-02 17:30:00,4135001,SYNTHETIC_INVERTER,164.10799465212182,149.18908604738346,9289.62819925282,18803.86894215221
2020-08-02 17:45:00,4135001,SYNTHETIC_INVERTER,117.99525314835014,107.26841195304557,9316.445302241082,18830.686045140472
2020-08-02 18:00:00,4135001,SYNTHETIC_INVERTER,22.475535192861905,20.43230472078355,9321.553378421277,18835.79412132067
2020-08-02 18:15:00,4135001,SYNTHETIC_INVERTER,7.233297654882479,6.575725140802254,9323.197309706478,18837.43805260587
2020-08-02 18:30:00,4135001,SYNTHETIC_INVERTER,4.486090886060195,4.078264441872904,9324.216875816946,18838.45761871634
2020-08-02 18:45:00,4135001,SYNTHETIC_INVERTER,13.23605699321463,12.032779084740572,9327.22507058813,18841.465813487524
2020-08-02 19:00:00,4135001,SYNTHETIC_INVERTER,3.2922837095555777,2.9929851905050704,9327.973316885757,18842.21405978515
2020-08-02 19:15:00,4135001,SYNTHETIC_INVERTER,33.286403900076515,30.260367181887737,9335.538408681228,18849.779151580624
2020-08-02 19:30:00,4135001,SYNTHETIC_INVERTER,48.16932984707124,43.79029986097385,9346.485983646473,18860.72672654587
2020-08-02 19:45:00,4135001,SYNTHETIC_INVERTER,20.4299650631711,18.572695511973727,9351.129157524467,18865.369900423862
2020-08-02 20:00:00,4135001,SYNTHETIC_INVERTER,34.476011003757264,31.341828185233872,9358.964614570774,18873.20535747017
2020-08-02 20:15:00,4135001,SYNTHETIC_INVERTER,42.378122453329,38.525565866662724,9368.59600603744,18882.836748936836
2020-08-02 20:30:00,4135001,SYNTHETIC_INVERTER,67.29774170059194,61.179765182356306,9383.89094733303,18898.131690232425
2020-08-02 20:45:00,4135001,SYNTHETIC_INVERTER,27.45680628182064,24.960732983473306,9390.131130578897,18904.371873478292
2020-08-02 21:00:00,4135001,SYNTHETIC_INVERTER,28.017140707823682,25.470127916203346,9396.498662557948,18910.73940545734
2020-08-02 21:15:00,4135001,SYNTHETIC_INVERTER,58.65054964781931,53.318681498017554,9409.828332932453,18924.069075831845
2020-08-02 21:30:00,4135001,SYNTHETIC_INVERTER,29.38259073661124,26.711446124192037,9416.5061944635,18930.746937362892
2020-08-02 21:45:00,4135001,SYNTHETIC_INVERTER,39.76191517233084,36.14719561120985,9425.542993366304,18939.783736265694
2020-08-02 22:00:00,4135001,SYNTHETIC_INVERTER,50.055785959440975,45.505259963128154,9436.919308357084,18951.160051256476
2020-08-02 22:15:00,4135001,SYNTHETIC_INVERTER,59.489722072099205,54.08156552009018,9450.439699737108,18964.680442636498
2020-08-02 22:30:00,4135001,SYNTHETIC_INVERTER,60.44894468325559,54.95358607568689,9464.17809625603,18978.41883915542
2020-08-02 22:45:00,4135001,SYNTHETIC_INVERTER,60.77623525610116,55.25112296009196,9477.990876996053,18992.231619895443
2020-08-02 23:00:00,4135001,SYNTHETIC_INVERTER,64.58415619472007,58.71286926792733,9492.669094313034,19006.909837212424
2020-08-02 23:15:00,4135001,SYNTHETIC_INVERTER,86.59178120136312,78.71980109214829,9512.349044586072,19026.58978748546
2020-08-02 23:30:00,4135001,SYNTHETIC_INVERTER,73.0096489219124,66.37240811082945,9528.94214661378,19043.182889513166
2020-08-02 23:45:00,4135001,SYNTHETIC_INVERTER,56.45782708614976,51.325297351045236,9541.77347095154,19056.014213850925
2020-08-03 00:00:00,4135001,SYNTHETIC_INVERTER,55.604205104069635,50.549277367336025,12.637319341834006,19068.65153319276
2020-08-03 00:15:00,4135001,SYNTHETIC_INVERTER,63.72196347064506,57.92905770058641,27.11958376698061,19083.133797617906
2020-08-03 00:30:00,4135001,SYNTHETIC_INVERTER,70.24002346899447,63.85456678999497,43.083225464479355,19099.097439315403
2020-08-03 00:45:00,4135001,SYNTHETIC_INVERTER,60.556381650982765,55.051256046347966,56.846039476066345,19112.86025332699
2020-08-03 01:00:00,4135001,SYNTHETIC_INVERTER,74.97916674588542,68.16287885989583,73.8867591910403,19129.900973041964
2020-08-03 01:15:00,4135001,SYNTHETIC_INVERTER,72.62852440132171,66.02593127392882,90.39324200952251,19146.407455860444
2020-08-03 01:30:00,4135001,SYNTHETIC_INVERTER,80.94584965766408,73.58713605242188,108.79002602262797,19164.80423987355
2020-08-03 01:45:00,4135001,SYNTHETIC_INVERTER,79.81766215680688,72.56151105164261,126.93040378553863,19182.944617636458
2020-08-03 02:00:00,4135001,SYNTHETIC_INVERTER,77.11528411775912,70.10480374341738,144.45660472139298,19200.470818572314
2020-08-03 02:15:00,4135001,SYNTHETIC_INVERTER,75.31237597438877,68.46579634035342,161.5730538064813,19217.587267657404
2020-08-03 02:30:00,4135001,SYNTHETIC_INVERTER,96.78587126257297,87.98715569324814,183.56984272979335,19239.584056580716
2020-08-03 02:45:00,4135001,SYNTHETIC_INVERTER,76.06497624472728,69.14997840429751,200.85733733086775,19256.87155118179
2020-08-03 03:00:00,4135001,SYNTHETIC_INVERTER,87.25313631314353,79.32103301194866,220.68759558385491,19276.701809434777
2020-08-03 03:15:00,4135001,SYNTHETIC_INVERTER,75.74526926174576,68.85933569249615,237.90242950697893,19293.9166433579
2020-08-03 03:30:00,4135001,SYNTHETIC_INVERTER,63.255117498634505,57.50465227148591,252.27859257485042,19308.292806425772
2020-08-03 03:45:00,4135001,SYNTHETIC_INVERTER,62.30412166362432,56.640110603294836,266.43862022567413,19322.452834076597
2020-08-03 04:00:00,4135001,SYNTHETIC_INVERTER,62.574858972330944,56.88623542939176,280.66017908302206,19336.674392933946
2020-08-03 04:15:00,4135001,SYNTHETIC_INVERTER,85.0513747097007,77.31943155427335,299.9900369715904,19356.004250822516
2020-08-03 04:30:00,4135001,SYNTHETIC_INVERTER,69.84674669141324,63.497042446739314,315.86429758327523,19371.878511434203
2020-08-03 04:45:00,4135001,SYNTHETIC_INVERTER,62.26299266896665,56.6027206081515,330.0149777353131,19386.02919158624
2020-08-03 05:00:00,4135001,SYNTHETIC_INVERTER,57.42713442109546,52.2064858373595,343.066599194653,19399.08081304558
2020-08-03 05:15:00,4135001,SYNTHETIC_INVERTER,64.43104432280306,58.573676657093685,357.7100183589264,19413.724232209854
2020-08-03 05:30:00,4135001,SYNTHETIC_INVERTER,59.39660798401584,53.996916349105305,371.2092474462027,19427.22346129713
